#,Name,Team,W,L,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO
2010,Joe Ariola,ARI,0,0,4.76,1,1,0,0,,2,9,2,1,1,0,1,0,0,2
2011,Patrick Forbes,ARI,0,0,5.04,1,1,0,0,,2,7,2,1,1,0,1,0,0,1
2012,Kevin Kilpatrick Jr.,ATL,0,0,4.66,1,1,0,0,,2,10,2,1,1,0,1,0,0,2
2013,Chris Sargent,SDP,0,0,4.74,1,1,0,0,,2,10,2,1,1,0,1,0,0,2
2014,Joephillip Guzman,BAL,0,0,5.47,1,1,0,0,,2,9,2,1,1,0,1,0,0,1
2015,Luis Rives,HOU,0,0,5.63,1,1,0,0,,2,8,2,1,1,0,1,0,0,1
2016,Justice Bigbie,DET,0,0,5.34,1,1,0,0,,2,12,3,1,1,0,1,0,0,2
2017,Alejandro Pereira,ATH,0,0,6.07,1,1,0,0,,2,11,3,2,1,0,1,0,0,1
2018,Jose Taveras,LAD,0,0,5.91,1,1,0,0,,2,12,3,2,1,0,1,0,0,1
2019,Yeri Perez,KCR,0,0,6.52,1,1,0,0,,2,10,2,2,2,0,2,0,0,1
2020,Blaze Pontes,ATH,0,0,6.51,1,1,0,0,,2,10,3,2,2,0,1,0,0,1
2021,Sandro Santana,ARI,0,0,5.25,1,1,0,0,,2,9,2,1,1,0,1,0,0,2
2022,Nick Frasso,LAD,0,0,4.51,1,1,0,0,,2,9,2,1,1,0,1,0,0,2
2023,Cesar Aquino,PIT,0,0,5.59,1,1,0,0,,2,9,2,1,1,0,1,0,0,1
2024,Christian Herberholz,BAL,0,0,4.98,1,1,0,0,,2,9,2,1,1,0,1,0,0,2
2025,Leonard Garcia,LAA,0,0,5.02,1,1,0,0,,2,9,2,1,1,0,1,0,0,2
2026,Alonso Carrera,TBR,0,0,4.81,1,1,0,0,,2,9,2,1,1,0,1,0,0,2
2027,Robinson Smith,PIT,0,0,5.27,1,1,0,0,,2,10,2,1,1,0,1,0,0,1
2028,Christian Rodriguez,NYM,0,0,5.74,1,1,0,0,,2,9,2,1,1,0,1,0,0,1
2029,Alix Hernandez,SFG,0,0,5.24,1,1,0,0,,2,9,2,1,1,0,1,0,0,2
2030,Luis De La Cruz,MIA,0,0,5.96,1,1,0,0,,2,10,2,2,1,0,1,0,0,1
2031,Jose Paulino,MIA,0,0,4.97,1,1,0,0,,2,10,2,1,1,0,1,0,0,2
2032,Hayden Vucinovich,MIL,0,0,5.98,1,1,0,0,,2,13,3,2,1,0,2,0,0,2
2033,Joshua Quezada,MIL,0,0,5.16,1,1,0,0,,2,10,2,1,1,0,1,0,0,2
2034,Augie Mojica,ARI,0,0,6.18,1,1,0,0,,2,10,2,2,1,0,1,0,0,1
2035,Stiven Cruz,MIL,0,0,5.43,1,1,0,0,,2,9,2,1,1,0,1,0,0,1
2036,Ryan Harvey,DET,0,0,5.8,1,1,0,0,,2,9,2,1,1,0,1,0,0,1
2037,Douglas Orellana,NYM,0,0,4.58,1,1,0,0,,2,9,2,1,1,0,1,0,0,2
2038,Saul Garcia,NYM,0,0,4.58,1,1,0,0,,2,10,2,1,1,0,1,0,0,2
2039,Adam Smith,SEA,0,0,5.11,1,1,0,0,,2,9,2,1,1,0,1,0,0,1
2040,Raul Garayzar,ARI,0,0,6.69,1,1,0,0,,2,10,3,2,2,0,1,0,0,1
2041,Tanner Bauman,NYY,0,0,5.89,1,1,0,0,,2,11,2,1,1,0,2,0,0,1
2042,Sam Bower,SFG,0,0,5.1,1,1,0,0,,2,9,2,1,1,0,1,0,0,1
2043,Easton Sikorski,CIN,0,0,5.51,1,1,0,0,,2,9,2,1,1,0,1,0,0,1
2044,Frank Martinez,TEX,0,0,5.98,1,1,0,0,,2,10,2,2,1,0,1,0,0,1
2045,Jackson Fristoe,NYY,0,0,6.22,1,1,0,0,,2,9,2,2,1,0,1,0,0,1
2046,Emmanuel Chapman,PIT,0,0,5.28,1,1,0,0,,2,9,2,1,1,0,1,0,0,1
2047,Jake Walkinshaw,MIA,0,0,5.09,1,1,0,0,,2,9,2,1,1,0,1,0,0,1
2048,Nolan Santos,MIN,0,0,5.66,1,1,0,0,,2,10,2,1,1,0,1,0,0,1
2049,Jakson Gamboa,BOS,0,0,5.66,1,1,0,0,,2,9,2,1,1,0,1,0,0,1
2050,Spencer Green,LAD,0,0,6.56,1,1,0,0,,2,14,3,2,2,1,2,0,0,1
2051,Luis Rujano,CHC,0,0,6.01,1,1,0,0,,2,10,2,2,1,0,1,0,0,1
2052,Lucas Knowles,LAA,0,0,4.97,1,1,0,0,,2,9,2,1,1,0,1,0,0,1
2053,Brayden Spears,CHC,0,0,5.41,1,1,0,0,,2,9,2,1,1,0,1,0,0,1
2054,Irv Carter,TOR,0,0,5.87,1,1,0,0,,2,10,2,1,1,0,1,0,0,1
2055,Jonah Hurney,CIN,0,0,5.72,1,1,0,0,,2,9,2,1,1,0,1,0,0,1
2056,Hayden Merda,NYY,0,0,4.93,1,1,0,0,,2,9,2,1,1,0,1,0,0,2
2057,Lan-Hong Su,SDP,0,0,4.97,1,1,0,0,,2,9,2,1,1,0,1,0,0,2
2058,Jesus Montiel,PHI,0,0,5.56,1,1,0,0,,2,8,2,1,1,0,1,0,0,1
2059,Logan Lunceford,,0,0,5.43,1,1,0,0,,2,9,2,1,1,0,1,0,0,1
2060,Jay Woolfolk,ATL,0,0,5.28,1,1,0,0,,2,11,3,1,1,0,1,0,0,2
2061,Justin Fuson,CHW,0,0,6.38,1,1,0,0,,2,13,3,2,1,1,2,0,0,1
2062,Reinder Gomez,CHW,0,0,5.45,1,1,0,0,,2,9,2,1,1,0,1,0,0,1
2063,Max Green,NYM,0,0,4.85,1,1,0,0,,2,8,2,1,1,0,1,0,0,1
2064,Adam Stone,CHC,0,0,5.5,1,1,0,0,,2,9,2,1,1,0,1,0,0,1
2065,Johan Rodriguez,SFG,0,0,6.04,1,1,0,0,,2,10,2,2,1,0,2,0,0,1
2066,Yordin Chalas,ARI,0,0,4.96,1,1,0,0,,2,10,2,1,1,0,1,0,0,2
2067,David Hernandez,PHI,0,0,4.78,1,1,0,0,,2,9,2,1,1,0,1,0,0,2
2068,Caleb Nieman,MIL,0,0,5.87,1,1,0,0,,2,11,2,1,1,0,1,0,0,1
2069,Bryson Hammer,COL,0,0,5.75,1,1,0,0,,2,10,2,1,1,0,1,0,0,1
2070,Jesus Oliveira,KCR,0,0,6.83,1,1,0,0,,2,9,2,2,2,0,1,0,0,1
2071,Luis Quiñones,MIN,0,0,4.67,1,1,0,0,,2,9,2,1,1,0,1,0,0,2
2072,Adam Tulloch,CLE,0,0,5.38,1,1,0,0,,2,9,2,1,1,0,1,0,0,1
2073,Brandon Herbold,KCR,0,0,6.19,1,1,0,0,,2,9,2,2,1,0,1,0,0,1
2074,Abraham Gaitan,CIN,0,0,7.02,1,1,0,0,,2,9,2,2,2,0,1,0,0,1
2075,Adrian Belen,KCR,0,0,6.24,1,1,0,0,,2,9,2,2,1,0,1,0,0,1
2076,Brendan Parks,BAL,0,0,4.78,1,1,0,0,,2,9,2,1,1,0,1,0,0,2
2077,Gerinton Mendez,MIA,0,0,5.65,1,1,0,0,,2,10,2,1,1,0,1,0,0,1
2078,Victor Rodriguez,MIA,0,0,5.1,1,1,0,0,,2,8,2,1,1,0,1,0,0,1
2079,Juan Mieses,HOU,0,0,5.58,1,1,0,0,,2,9,2,1,1,0,1,0,0,1
2080,Juanyerlin Duran,BOS,0,0,5.71,1,1,0,0,,2,10,2,1,1,0,1,0,0,1
2081,Paulshawn Pasqualotto,MIN,0,0,5.31,1,1,0,0,,2,9,2,1,1,0,1,0,0,1
2082,Joey Volini,MIA,0,0,4.11,1,1,0,0,,2,8,2,1,1,0,1,0,0,2
2083,Joe Vogatsky,BOS,0,0,5.76,1,1,0,0,,2,9,2,1,1,0,1,0,0,1
2084,Deiker Pineda,TOR,0,0,5.96,1,1,0,0,,2,9,2,1,1,0,1,0,0,1
2085,Fabian Gallardo,LAA,0,0,5.93,1,1,0,0,,2,11,3,1,1,0,1,0,0,1
2086,Johan Moreno,SDP,0,0,5.64,1,1,0,0,,2,9,2,1,1,0,1,0,0,1
2087,Trey Cooper,CHW,0,0,5.21,1,1,0,0,,2,9,2,1,1,0,1,0,0,1
2088,Jose T. Perez,SFG,0,0,6.06,1,1,0,0,,2,10,2,1,1,0,1,0,0,1
2089,Chase Mobley,CLE,0,0,6.42,1,1,0,0,,2,12,3,2,1,0,2,0,0,1
2090,Nick Falter,SDP,0,0,5.29,1,1,0,0,,2,8,2,1,1,0,1,0,0,1
2091,Huascar Ynoa,LAA,0,0,5.49,1,1,0,0,,2,10,2,1,1,0,1,0,0,1
2092,Bobby Olsen,STL,0,0,5.16,1,1,0,0,,2,9,2,1,1,0,1,0,0,1
2093,Ray Cebulski,LAA,0,0,5.07,1,1,0,0,,2,10,2,1,1,0,1,0,0,2
2094,Kelvin Rosario,ARI,0,0,6.2,1,1,0,0,,2,9,2,2,1,0,1,0,0,1
2095,Ben Hernandez,SEA,0,0,5.48,1,1,0,0,,2,9,2,1,1,0,1,0,0,1
2096,Bryce Alewine,DET,0,0,6.42,1,0,0,0,,2,9,2,2,1,0,1,0,0,1
2097,Preston Johnson,MIN,0,0,5.08,1,0,0,0,,2,9,2,1,1,0,1,0,0,2
2098,Hunter Omlid,COL,0,0,6.41,1,0,0,0,,2,9,2,2,1,0,1,0,0,1
2099,Wuilliams Rodriguez,BOS,0,0,6.61,1,0,0,0,,2,9,2,2,1,0,1,0,0,1
2100,Keeler Morfe,BAL,0,0,5.93,1,0,0,0,,2,11,2,1,1,0,2,0,0,2
2101,Nate Savino,ARI,0,0,5.82,1,0,0,0,,2,9,2,1,1,0,1,0,0,1
2102,Andrew Lindsey,TBR,0,0,5.23,1,0,0,0,,2,9,2,1,1,0,1,0,0,1
2103,Geison Urbaez,TOR,0,0,6.26,1,0,0,0,,2,9,2,2,1,0,1,0,0,1
2104,Carter Lovasz,ATL,0,0,4.39,1,0,0,0,,2,8,2,1,1,0,1,0,0,2
2105,Jay Allmer,BOS,0,0,6.99,1,0,0,0,,2,9,2,2,2,0,1,0,0,1
2106,Ryan Slater,SFG,0,0,5.16,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2107,Chen-Hsun Lee,SFG,0,0,5.46,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2108,Jordan Henriquez,CHC,0,0,5.3,1,0,0,0,,2,9,2,1,1,0,1,0,0,1
2109,Josbel Garcia,TOR,0,0,6.43,1,0,0,0,,2,9,2,2,1,0,1,0,0,1
2110,Felix Castro,ATH,0,0,6.77,1,0,0,0,,2,10,2,2,1,0,1,0,0,1
2111,Grant Manning,WSN,0,0,5.11,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2112,Greiber Mendez,PIT,0,0,6.16,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2113,Peyton Pallette,CLE,0,0,4.56,1,0,0,0,,2,8,2,1,1,0,1,0,0,2
2114,Raymond Burgos,BOS,0,0,4.35,1,0,0,0,,2,9,2,1,1,0,1,0,0,2
2115,Jarod Bayless,PIT,0,0,4.91,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2116,Zachary Redner,LAA,0,0,5.63,1,0,0,0,,2,9,2,1,1,0,1,0,0,1
2117,Hunter Hayes,STL,0,0,5.7,1,0,0,0,,2,9,2,1,1,0,1,0,0,1
2118,Carlos Espinosa,LAA,0,0,4.83,1,0,0,0,,2,9,2,1,1,0,1,0,0,2
2119,RJ Shunck,MIA,0,0,5.4,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2120,Yulian Quintana,PIT,0,0,6.23,1,0,0,0,,2,9,2,1,1,0,1,0,0,1
2121,Jason Woodward,MIL,0,0,5.14,1,0,0,0,,2,9,2,1,1,0,1,0,0,2
2122,Nick Garcia,SEA,0,0,4.88,1,0,0,0,,2,9,2,1,1,0,1,0,0,2
2123,Cade Feeney,BOS,0,0,5.1,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2124,Brian Holiday,STL,0,0,4.8,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2125,Eliseo Mota,DET,0,0,6.06,1,0,0,0,,2,9,2,1,1,0,1,0,0,1
2126,Cade Vernon,SFG,0,0,5.77,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2127,Leomar Rosario,HOU,0,0,5.78,1,0,0,0,,2,9,2,1,1,0,2,0,0,2
2128,Matthew DesMarets,MIN,0,0,6.15,1,0,0,0,,2,10,3,1,1,0,1,0,0,1
2129,Chase Centala,MIA,0,0,4.65,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2130,Jairon Digon,ARI,0,0,5.71,1,0,0,0,,2,9,2,1,1,0,1,0,0,1
2131,Alexander Campos,TBR,0,0,6.08,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2132,Jonas Uzcategui,MIA,0,0,4.97,1,0,0,0,,2,9,2,1,1,0,1,0,0,2
2133,Erasmo Ramírez,COL,0,0,4.98,1,0,0,0,,2,9,2,1,1,0,1,0,0,1
2134,Adam Falinski,MIN,0,0,5.47,1,0,0,0,,2,9,2,1,1,0,1,0,0,1
2135,Ben Vespi,BAL,0,0,5.04,1,0,0,0,,2,9,2,1,1,0,1,0,0,1
2136,Mark Manfredi Sr.,MIL,0,0,4.35,1,0,0,0,,2,8,2,1,1,0,1,0,0,2
2137,Grayson Hitt,ARI,0,0,5.58,1,0,0,0,,2,9,2,1,1,0,1,0,0,1
2138,Ivran Romero,MIN,0,0,5.1,1,0,0,0,,2,9,2,1,1,0,1,0,0,1
2139,Ryan Prager,CLE,0,0,5.49,1,0,0,0,,2,9,2,1,1,0,1,0,0,1
2140,Davidxon Lara,,0,0,5.83,1,0,0,0,,2,9,2,1,1,0,1,0,0,1
2141,Carlton Perkins,CHW,0,0,5.86,1,0,0,0,,2,9,2,1,1,0,1,0,0,1
2142,Jose Martinez,NYY,0,0,5.52,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2143,Owen Proksch,TEX,0,0,4.18,1,0,0,0,,2,7,2,1,1,0,1,0,0,2
2144,Preston Howey,DET,0,0,5.7,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2145,Alexander De Los Santos,PHI,0,0,6.06,1,0,0,0,,2,12,3,1,1,0,1,0,0,1
2146,Efrain Cubilla,COL,0,0,7.26,1,0,0,0,,2,8,2,2,2,0,1,0,0,1
2147,Cole Hillier,SFG,0,0,5.92,1,0,0,0,,2,9,2,1,1,0,1,0,0,1
2148,Jackson Nove,ATH,0,0,4.39,1,0,0,0,,2,8,2,1,1,0,1,0,0,2
2149,Teddy McGraw,SEA,0,0,4.46,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2150,Chase Watkins,,0,0,5.12,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2151,German Ramirez,HOU,0,0,4.38,1,0,0,0,,2,6,1,1,1,0,1,0,0,1
2152,Tyler Pettorini,PHI,0,0,4.92,1,0,0,0,,2,7,1,1,1,0,1,0,0,1
2153,Cesar Maiz,CIN,0,0,5.27,1,0,0,0,,2,7,1,1,1,0,1,0,0,1
2154,Trent Youngblood,ARI,0,0,4.83,1,0,0,0,,2,7,2,1,1,0,1,0,0,1
2155,Deivid Burgos,CIN,0,0,5.82,1,0,0,0,,2,7,2,1,1,0,1,0,0,1
2156,Diorland Zambrano,CIN,0,0,5.74,1,0,0,0,,2,7,2,1,1,0,1,0,0,1
2157,Angel Garcia,BAL,0,0,5.48,1,0,0,0,,2,7,2,1,1,0,1,0,0,1
2158,Luke Roupe,MIL,0,0,5.3,1,0,0,0,,2,7,2,1,1,0,1,0,0,1
2159,Paulo Asprilla,STL,0,0,5.58,1,0,0,0,,2,7,2,1,1,0,1,0,0,1
2160,Martin Tamara,DET,0,0,5.62,1,0,0,0,,2,7,2,1,1,0,1,0,0,1
2161,Jorbit Vivas,WSN,0,0,8.32,1,0,0,0,,2,7,2,2,2,0,0,0,0,0
2162,Justin Loer,COL,0,0,6.76,1,0,0,0,,2,9,2,2,1,0,1,0,0,1
2163,Samuel Strickland,ATL,0,0,5.03,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2164,Andres Silvera,PIT,0,0,6.24,1,0,0,0,,2,9,2,1,1,0,1,0,0,1
2165,Garrett Schoenle,CHW,0,0,4.87,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2166,Yendy Gomez,DET,0,0,5.7,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2167,Jose Zerpa,SEA,0,0,5.6,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2168,Mathieu Curtis,ATL,0,0,4.8,1,0,0,0,,2,8,2,1,1,0,1,0,0,2
2169,Chase Plymell,CHW,0,0,5.53,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2170,Jarret Whorff,MIN,0,0,5,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2171,Jhon Rivas,TOR,0,0,6.02,1,0,0,0,,2,9,2,1,1,0,1,0,0,1
2172,Francisco Frias,HOU,0,0,5.83,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2173,Tristan Smith,CIN,0,0,5.89,1,0,0,0,,2,10,2,1,1,0,1,0,0,1
2174,Zach Penrod,WSN,0,0,4.91,1,0,0,0,,2,8,2,1,1,0,1,0,0,2
2175,Edwin Núñez,STL,0,0,5.94,1,0,0,0,,2,9,2,1,1,0,2,0,0,1
2176,Yomar De La Rosa,BOS,0,0,5.78,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2177,Juan Muniz,PIT,0,0,5.7,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2178,Connor Knox,CHC,0,0,5.3,1,0,0,0,,2,10,2,1,1,0,1,0,0,2
2179,Sergio Villa,CIN,0,0,6.47,1,0,0,0,,2,11,3,1,1,0,1,0,0,1
2180,Victor Garcia,LAA,0,0,5.62,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2181,Xiomer Guacache,DET,0,0,6.61,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2182,Andrick Nava,MIL,0,0,5.38,1,0,0,0,,2,12,3,1,1,0,1,0,0,2
2183,Alexis Torres,PIT,0,0,5.18,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2184,Dominic Scheffler,CIN,0,0,6.43,1,0,0,0,,2,10,2,1,1,0,2,0,0,1
2185,Colby Langford,HOU,0,0,5.7,1,0,0,0,,2,9,2,1,1,0,2,0,0,2
2186,Christian Oliveira,LAD,0,0,7.32,1,0,0,0,,2,10,2,2,1,0,2,0,0,1
2187,Kai Wynyard,TEX,0,0,6.5,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2188,Harry Gustin,SDP,0,0,4.71,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2189,Jonathan Rosario,MIA,0,0,5.41,1,0,0,0,,2,9,2,1,1,0,1,0,0,1
2190,Yander Pinero,ATL,0,0,5.56,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2191,Jack Jasiak,CLE,0,0,5.21,1,0,0,0,,2,8,2,1,1,0,1,0,0,1
2192,Javier Bartolozzi,LAD,0,0,6.36,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2193,Carlos Duran,LAD,0,0,4.64,1,0,0,0,,1.2,9,2,1,1,0,1,0,0,2
2194,Dariel Fregio,DET,0,0,5.25,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2195,Roberto Medina,TBR,0,0,6.1,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2196,Jesús Broca,MIL,0,0,5.07,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2197,Franklyn Moreta,MIA,0,0,5.49,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2198,Devin Kirby,ATH,0,0,5.6,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2199,Pablo Aldonis,WSN,0,0,5.19,1,0,0,0,,1.2,7,2,1,1,0,1,0,0,1
2200,Camron Hill,PHI,0,0,5.45,1,0,0,0,,1.2,9,2,1,1,0,1,0,0,2
2201,Brent Francisco,MIN,0,0,5.4,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2202,Garrett Apker,HOU,0,0,5.93,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2203,Jhoster Baez,HOU,0,0,6.52,1,0,0,0,,1.2,9,2,1,1,0,1,0,0,1
2204,Patrick Murphy,TEX,0,0,4.44,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,2
2205,Justin Meis,PIT,0,0,5.02,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2206,Jacob Webb,BOS,0,0,5.34,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2207,Yaqui Rivera,BAL,0,0,4.4,1,0,0,0,,1.2,7,2,1,1,0,1,0,0,2
2208,Jose Meneses,MIL,0,0,5.76,1,0,0,0,,1.2,9,2,1,1,0,1,0,0,1
2209,Matt McShane,BOS,0,0,4.61,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2210,Jack White,SEA,0,0,4.65,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,2
2211,Jeremy Gonzalez,CHW,0,0,6.57,1,0,0,0,,1.2,9,2,1,1,0,1,0,0,1
2212,Henson Leal,KCR,0,0,6.32,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2213,Seojun Moon,TOR,0,0,5.73,1,0,0,0,,1.2,10,2,1,1,0,1,0,0,1
2214,Deiry Gonzalez,PHI,0,0,5.3,1,0,0,0,,1.2,12,3,1,1,0,1,0,0,2
2215,Aleiman Cruz,DET,0,0,6.16,1,0,0,0,,1.2,10,2,1,1,0,1,0,0,1
2216,Brody Jessee,CIN,0,0,5.41,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2217,Nolan Hughes,WSN,0,0,4.54,1,0,0,0,,1.2,9,2,1,1,0,1,0,0,2
2218,Freigher Barco,TOR,0,0,5.59,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2219,Kaden Echeman,STL,0,0,5.53,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2220,Andrew Dutkanych IV,STL,0,0,5.12,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2221,Wily Villar,TEX,0,0,5.58,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2222,Sam Rochard,MIN,0,0,5.21,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2223,Nick Merkel,MIL,0,0,4.6,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2224,Rordy Mejia,SDP,0,0,5.8,1,0,0,0,,1.2,9,2,1,1,0,1,0,0,1
2225,Jace Beck,CHC,0,0,4.41,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,2
2226,Teofilo Mendez,ARI,0,0,5.38,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2227,Peyton Niksch,MIL,0,0,5.22,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2228,Will Armbruester,LAA,0,0,5.67,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2229,Jake Christianson,MIA,0,0,5.77,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2230,Andy Basora,KCR,0,0,6.56,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2231,Ronaldys Jimenez,PIT,0,0,5.65,1,0,0,0,,1.2,9,2,1,1,0,1,0,0,1
2232,Kendal Meza,SEA,0,0,6.4,1,0,0,0,,1.2,10,2,1,1,0,1,0,0,1
2233,Jaiker Garcia,PIT,0,0,5.59,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2234,Thomas Higgins,LAA,0,0,5.17,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2235,Tejahari Wilson,BOS,0,0,6.76,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2236,Luimy Munoz,TEX,0,0,5.44,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2237,Wyatt Olds,BOS,0,0,5,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,2
2238,Patrick Halligan,BOS,0,0,4.68,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,2
2239,T.J. Fondtain,TBR,0,0,4.77,1,0,0,0,,1.2,7,2,1,1,0,1,0,0,1
2240,Ryan Vanderhei,SFG,0,0,5.39,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2241,Izaak Martinez,CLE,0,0,5.06,1,0,0,0,,1.2,7,2,1,1,0,1,0,0,1
2242,German Fajardo,LAA,0,0,5.47,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2243,Bryan Regalado,MIL,0,0,6.2,1,0,0,0,,1.2,11,3,1,1,0,1,0,0,1
2244,Jose Rojas,NYM,0,0,4.92,1,0,0,0,,1.2,9,2,1,1,0,1,0,0,1
2245,Andrew Thurman,SDP,0,0,5.52,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2246,Efrailin Ramos,TBR,0,0,5.46,1,0,0,0,,1.2,9,2,1,1,0,1,0,0,1
2247,Adolfo Oviedo,PIT,0,0,5.88,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2248,Jonathan Russell,TBR,0,0,4.98,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2249,Jose Vasquez,LAD,0,0,7.14,1,0,0,0,,1.2,10,2,1,1,0,2,0,0,1
2250,Jared Beck,WSN,0,0,6.4,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2251,J.C. Hechavarria,LAA,0,0,6.76,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2252,Reid Easterly,SEA,0,0,4.14,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,2
2253,Michael Hilker,MIN,0,0,5.26,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2254,Yeraldo Salcedo,PIT,0,0,4.93,1,0,0,0,,1.2,7,2,1,1,0,1,0,0,1
2255,Jordarlin Mendoza,NYY,0,0,5.72,1,0,0,0,,1.2,9,2,1,1,0,1,0,0,1
2256,Stephen Quigley,CIN,0,0,5.92,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2257,Noah Song,BOS,0,0,5.42,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2258,Enixon Sanchez,NYY,0,0,4.89,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2259,Kaemyn Franklin,CHC,0,0,5.98,1,0,0,0,,1.2,11,3,1,1,0,1,0,0,1
2260,Tayler Montiel,ARI,0,0,5.31,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2261,Carson Myers,TOR,0,0,5.08,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2262,Houston Roth,SEA,0,0,4.92,1,0,0,0,,1.2,7,2,1,1,0,1,0,0,2
2263,Diego Dominguez,TOR,0,0,6.06,1,0,0,0,,1.2,7,2,1,1,0,1,0,0,1
2264,Jack Leftwich,CLE,0,0,5.19,1,0,0,0,,1.2,7,2,1,1,0,1,0,0,1
2265,Geury Rodriguez,TEX,0,0,5.1,1,0,0,0,,1.2,7,2,1,1,0,1,0,0,1
2266,Aiden Moffett,CHC,0,0,5.7,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2267,Braulio Salas,MIA,0,0,6.03,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2268,Jack Seppings,MIL,0,0,5.58,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1
2269,Austin Amaral,WSN,0,0,5.93,1,0,0,0,,1.2,7,2,1,1,0,1,0,0,1
2270,Nicolas Cruz,LAD,0,0,4.85,1,0,0,0,,1.2,7,2,1,1,0,1,0,0,1
