Date,Home,Away,Home_Runs_In1,Home_OB_In1,Home_SO_In1,Home_Runs_In2,Home_OB_In2,Home_SO_In2,Home_Runs_In3,Home_OB_In3,Home_SO_In3,Home_Runs_In4,Home_OB_In4,Home_SO_In4,Home_Runs_In5,Home_OB_In5,Home_SO_In5,Home_Runs_In6,Home_OB_In6,Home_SO_In6,Home_Runs_In7,Home_OB_In7,Home_SO_In7,Home_Runs_In8,Home_OB_In8,Home_SO_In8,Home_Runs_In9,Home_OB_In9,Home_SO_In9,Away_Runs_In1,Away_OB_In1,Away_SO_In1,Away_Runs_In2,Away_OB_In2,Away_SO_In2,Away_Runs_In3,Away_OB_In3,Away_SO_In3,Away_Runs_In4,Away_OB_In4,Away_SO_In4,Away_Runs_In5,Away_OB_In5,Away_SO_In5,Away_Runs_In6,Away_OB_In6,Away_SO_In6,Away_Runs_In7,Away_OB_In7,Away_SO_In7,Away_Runs_In8,Away_OB_In8,Away_SO_In8,Away_Runs_In9,Away_OB_In9,Away_SO_In9,Home_Runs_Total,Away_Runs_Total,Runs_Total,Total_After_5,Over_45,Over_85,Over_Then_Under,Under_Then_Over
7/19/25,NYM,CIN,1,4,2,1,1,1,0,0,0,0,2,1,0,1,1,0,3,2,0,0,3,0,0,0,0,2,1,0,0,1,0,1,1,2,3,0,1,3,1,0,0,0,2,3,0,0,0,2,0,1,1,0,0,1,2,5,7,5,1,0,1,0
7/19/25,MIA,KC,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,1,2,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,3,1,0,0,1,3,1,4,1,0,0,0,0
7/19/25,TOR,SF,0,2,0,0,3,1,0,1,0,0,1,0,0,1,0,4,5,0,0,1,1,2,2,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,1,2,1,1,0,1,1,0,0,0,1,0,1,1,6,3,9,1,0,1,0,1
7/19/25,TB,BAL,0,0,2,0,1,0,0,1,0,0,1,2,0,1,1,0,0,0,1,2,1,3,4,0,0,0,0,2,3,1,0,0,1,0,1,0,0,0,1,0,1,0,0,2,0,0,1,1,0,1,2,1,2,1,4,3,7,2,0,0,0,0
7/19/25,CHC,BOS,2,2,1,1,2,1,0,1,0,0,1,1,0,1,0,0,0,1,1,2,1,2,4,0,0,0,0,0,1,2,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0,3,0,1,2,6,0,6,3,0,0,0,0
7/19/25,ATL,NYY,0,0,2,0,1,1,1,1,1,4,6,1,2,3,1,1,2,0,0,3,1,0,1,1,1,2,2,0,0,2,0,1,0,0,0,0,0,2,0,2,2,0,4,5,1,1,1,1,1,1,0,4,4,1,9,12,21,9,1,1,0,0
7/19/25,CLE,ATH,0,1,0,0,1,2,2,2,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,3,4,0,0,2,2,0,2,1,0,1,0,2,2,0,3,3,2,2,8,10,5,1,1,0,0
7/20/25,SEA,HOU,0,1,3,0,1,2,2,4,1,1,3,1,0,0,1,0,2,2,0,1,1,0,1,2,0,1,0,0,1,1,0,1,1,0,0,2,0,0,0,3,3,1,2,2,1,4,5,0,2,3,2,0,1,0,3,11,14,6,1,1,0,0
7/20/25,LAD,MIL,0,0,2,0,0,1,3,3,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,3,0,0,2,1,0,0,1,0,0,0,3,3,0,0,3,1,3,5,1,0,0,1,0,0,1,0,2,0,5,6,11,7,1,1,0,0
7/20/25,AZ,STL,4,3,2,0,1,0,1,1,0,0,1,1,0,1,1,0,0,2,0,1,2,0,1,1,0,0,0,0,2,0,0,0,1,1,2,1,0,0,1,1,3,1,0,0,1,0,1,1,0,1,2,1,2,1,5,3,8,7,1,0,1,0
7/20/25,COL,MIN,0,1,1,0,1,1,1,1,2,0,1,1,0,0,2,0,0,2,0,1,2,0,0,1,0,1,1,0,3,2,0,2,0,3,3,0,1,2,1,0,1,0,1,3,0,0,2,2,1,1,1,1,1,0,1,7,8,5,1,0,1,0
7/20/25,TEX,DET,0,1,2,0,0,2,0,0,3,0,1,1,0,0,0,0,0,1,1,2,2,0,0,3,0,0,1,0,1,1,1,3,1,0,2,0,0,1,1,0,1,0,0,0,0,0,1,2,1,3,2,0,1,1,1,2,3,1,0,0,0,0
7/20/25,PIT,CWS,0,0,1,1,1,1,0,1,0,0,1,1,0,0,2,0,1,1,0,1,3,0,0,1,1,1,1,4,4,0,0,1,0,0,0,1,1,3,0,2,3,2,0,1,2,0,1,1,0,0,2,0,0,0,2,7,9,8,1,1,0,0
7/20/25,CHC,BOS,0,1,1,1,3,0,0,1,0,0,1,2,0,3,0,0,1,2,0,0,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,1,0,0,2,1,0,1,1,2,2,2,4,5,0,0,0,2,1,6,7,1,0,0,0,0
7/20/25,TB,BAL,0,3,0,0,0,2,1,2,0,1,2,0,0,0,1,0,0,0,0,0,1,0,1,1,1,4,2,1,1,1,0,1,1,3,4,2,0,0,2,0,0,1,1,1,1,0,2,1,0,0,1,0,1,2,3,5,8,6,1,0,1,0
7/20/25,WSH,SD,0,1,2,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,2,0,0,1,0,0,1,1,5,6,1,1,3,1,2,2,2,0,1,0,0,1,1,0,1,0,0,2,0,0,1,0,0,1,1,1,8,9,9,1,1,0,0
7/20/25,PHI,LAA,0,1,1,1,3,0,0,0,1,0,1,0,0,1,2,1,1,1,0,1,0,0,0,1,0,0,0,0,2,2,5,6,0,0,2,0,1,2,2,0,2,0,1,4,2,1,2,0,0,0,0,0,1,0,2,8,10,7,1,1,0,0
7/20/25,TOR,SF,1,1,1,0,2,1,2,3,0,0,2,1,4,4,0,1,2,1,0,0,3,0,0,0,0,0,0,1,2,0,0,1,0,0,1,1,0,0,2,1,3,1,4,6,1,0,1,2,0,0,2,0,0,0,8,6,14,9,1,1,0,0
7/20/25,MIA,KC,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,2,0,1,1,4,5,0,0,1,0,0,0,1,0,0,0,3,4,0,3,3,0,0,2,1,0,0,1,1,1,1,0,2,0,4,7,11,6,1,1,0,0
7/20/25,ATL,NYY,0,1,0,0,0,2,0,2,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,2,4,0,0,0,0,0,1,0,0,1,0,0,0,2,1,4,0,1,2,0,0,1,0,0,0,2,2,4,6,2,0,0,0,0
7/20/25,CLE,ATH,1,3,2,1,2,0,0,0,1,3,4,1,0,0,0,0,0,1,1,1,0,2,4,0,0,0,0,0,0,2,0,0,3,0,1,2,0,1,2,1,2,1,0,1,1,0,0,0,1,2,2,0,1,1,8,2,10,6,1,1,0,0
7/20/25,NYM,CIN,0,0,1,0,1,1,1,2,1,0,0,0,1,2,2,0,2,0,0,1,0,1,2,2,0,0,0,1,2,0,0,3,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,4,2,0,1,0,3,2,5,3,0,0,0,0
7/21/25,SEA,MIL,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,2,0,1,0,0,2,1,0,2,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,4,5,0,0,1,1,2,5,0,0,0,2,0,6,6,0,0,0,0,0
7/21/25,LAD,MIN,2,2,0,0,0,1,0,0,2,1,1,1,0,0,0,1,3,2,1,2,1,0,0,1,0,0,0,1,2,2,0,2,1,0,1,0,0,2,1,0,1,2,0,1,0,0,2,0,0,2,1,1,3,0,5,2,7,4,0,0,0,0
7/21/25,COL,STL,0,1,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,1,2,0,2,0,0,0,1,0,0,0,2,3,2,1,2,3,2,4,0,1,4,2,0,0,2,0,1,1,2,6,8,5,1,0,1,0
7/21/25,AZ,HOU,1,3,0,0,1,1,1,1,2,0,1,1,1,1,0,0,3,0,0,0,1,0,3,0,0,2,0,0,0,1,3,3,2,1,2,0,0,0,2,0,1,0,0,0,1,2,3,0,0,1,2,0,1,2,3,6,9,7,1,1,0,0
7/21/25,TEX,ATH,0,1,2,0,0,1,1,1,0,0,1,1,4,4,2,0,0,1,2,3,1,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,1,3,1,0,1,1,1,2,2,0,2,0,0,1,1,0,1,1,7,2,9,6,1,1,0,0
7/21/25,TB,CWS,0,2,1,0,2,2,0,0,1,2,2,1,0,2,2,0,2,0,1,2,1,0,0,1,0,0,0,0,1,1,3,3,1,3,4,1,0,0,1,2,3,0,0,0,1,0,2,2,0,0,2,0,1,3,3,8,11,10,1,1,0,0
7/21/25,PIT,DET,0,2,3,3,5,2,0,2,1,0,1,1,0,0,1,0,2,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,2,1,0,2,2,0,1,2,0,0,0,0,1,1,0,1,3,0,1,1,3,0,3,3,0,0,0,0
7/21/25,NYM,LAA,0,0,1,0,2,0,0,1,0,2,3,1,0,0,0,0,1,2,3,4,1,2,2,0,0,0,0,0,1,1,1,1,2,3,5,2,0,1,0,0,0,0,0,1,1,1,4,1,0,1,0,0,0,3,7,5,12,6,1,1,0,0
7/21/25,MIA,SD,0,2,0,0,2,0,0,2,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,2,4,1,0,0,1,0,1,2,0,1,1,0,1,1,0,0,2,0,0,1,0,0,0,1,2,3,3,0,0,0,0
7/21/25,PHI,BOS,0,1,0,0,1,0,0,1,0,2,3,2,0,1,0,0,0,1,0,0,1,0,1,1,0,0,3,1,1,1,0,1,2,0,2,1,0,1,1,0,0,2,1,3,3,0,1,2,0,1,1,0,1,1,2,2,4,3,0,0,0,0
7/21/25,WSH,CIN,4,5,1,0,0,0,3,5,2,1,4,2,0,1,1,2,4,1,0,2,0,0,3,1,0,0,0,0,1,0,0,0,1,0,1,0,5,7,0,1,4,1,0,0,0,0,0,0,0,1,0,2,3,1,10,8,18,14,1,1,0,0
7/21/25,CHC,KC,0,0,2,4,4,1,0,2,2,0,1,0,0,0,0,0,0,2,0,0,0,0,2,1,0,2,0,0,0,1,1,1,1,0,0,1,2,2,2,4,4,0,0,0,0,1,2,0,4,6,0,0,0,0,4,12,16,11,1,1,0,0
7/21/25,TOR,NYY,0,0,0,0,3,1,0,1,1,0,3,1,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,1,1,2,0,1,0,0,1,2,0,0,1,0,2,1,0,0,3,4,1,5,5,1,0,1,0
7/21/25,CLE,BAL,3,4,1,0,3,0,0,2,2,1,2,2,1,3,0,1,3,0,4,6,1,0,1,1,0,0,0,3,4,0,0,0,0,2,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,10,5,15,10,1,1,0,0
7/21/25,ATL,SF,5,7,2,0,0,1,0,2,1,3,4,1,0,0,2,1,2,2,0,1,1,0,2,2,0,0,0,1,3,0,1,2,0,0,2,0,0,1,0,1,3,1,0,2,0,1,1,1,0,0,0,1,2,1,9,5,14,11,1,1,0,0
7/22/25,SEA,MIL,0,0,2,0,1,3,0,1,0,0,2,2,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,1,1,0,0,2,0,2,1,0,1,1,0,2,2,1,0,1,0,0,0,0,0
7/22/25,LAD,MIN,0,0,1,0,2,0,0,2,1,3,3,1,0,0,1,2,3,2,0,1,1,0,2,0,2,2,1,0,0,2,3,5,1,0,1,2,0,1,1,0,0,2,3,5,1,3,3,2,0,0,0,1,2,2,7,10,17,6,1,1,0,0
7/22/25,AZ,HOU,0,1,0,0,1,1,0,0,0,0,1,1,1,2,0,0,1,1,0,2,1,0,0,1,0,3,1,0,1,1,0,1,0,0,0,1,0,3,0,0,2,1,0,1,0,0,2,1,2,3,0,1,3,2,1,3,4,1,0,0,0,0
7/22/25,WSH,CIN,0,0,1,0,1,3,0,0,2,1,1,3,2,3,0,3,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,2,1,0,0,0,0,0,3,0,1,0,0,2,1,0,1,0,6,1,7,4,0,0,0,0
7/22/25,TEX,ATH,0,1,0,0,2,0,0,2,0,1,1,1,0,0,1,1,1,0,4,4,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,1,0,1,2,0,1,3,0,1,1,0,2,0,1,2,1,0,1,3,6,2,8,2,0,0,0,0
7/22/25,PIT,DET,0,2,2,2,4,2,1,1,1,2,4,0,0,0,2,3,4,2,0,1,0,0,2,1,0,0,0,0,1,1,0,1,1,0,0,1,0,2,1,3,3,0,0,2,1,0,1,2,2,2,2,0,2,2,8,5,13,8,1,1,0,0
7/22/25,PHI,BOS,2,3,2,2,2,0,0,0,2,0,2,0,0,1,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,2,2,0,0,0,0,0,3,0,1,0,0,1,1,0,0,2,4,1,5,5,1,0,1,0
7/22/25,TOR,NYY,1,3,2,0,3,0,0,0,1,0,1,0,1,3,0,2,2,1,0,1,0,0,1,0,0,1,2,3,3,1,0,0,1,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,1,1,0,4,5,9,6,1,1,0,0
7/22/25,CHC,KC,0,2,1,2,3,0,0,1,0,0,0,0,1,2,0,0,0,1,3,4,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,3,0,0,0,2,0,1,1,0,0,1,0,2,1,6,0,6,3,0,0,0,0
7/22/25,TB,CWS,0,0,1,4,4,0,0,1,0,0,0,1,0,2,1,0,1,2,0,0,2,0,2,2,0,0,0,0,0,2,0,0,1,0,0,2,2,4,0,0,0,3,0,1,1,1,1,1,0,1,0,0,0,0,4,3,7,6,1,0,1,0
7/22/25,COL,STL,1,2,1,2,3,2,3,3,2,0,2,1,1,2,3,0,0,1,0,0,2,1,3,1,0,0,0,0,2,0,0,1,0,0,1,0,2,4,0,0,0,0,0,2,0,1,3,0,1,2,0,0,1,1,8,4,12,9,1,1,0,0
7/22/25,MIA,SD,2,3,2,0,2,0,0,1,0,0,0,1,0,0,2,1,4,0,0,2,2,1,2,1,0,0,0,0,0,0,0,2,2,1,2,2,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,2,3,1,4,3,7,3,0,0,0,0
7/22/25,NYM,LAA,0,0,1,0,1,0,0,0,0,0,1,0,3,4,1,0,2,1,0,1,3,0,1,1,0,0,0,0,2,1,1,3,0,0,0,1,0,0,1,1,4,1,0,1,2,0,1,2,0,0,2,0,2,1,3,2,5,5,1,0,1,0
7/22/25,CLE,BAL,1,1,0,0,1,1,1,3,0,0,0,1,1,3,2,2,5,2,1,2,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,0,0,0,2,1,3,0,1,1,2,1,4,0,0,1,1,0,1,1,6,3,9,4,0,1,0,1
7/22/25,ATL,SF,0,1,3,0,1,1,0,2,1,0,0,1,0,2,0,0,2,1,0,1,3,0,1,1,0,1,3,0,1,0,4,6,0,0,2,1,0,0,0,1,2,2,0,1,0,4,4,2,0,0,0,0,0,1,0,9,9,5,1,1,0,0
7/23/25,LAD,MIN,1,2,0,0,0,2,0,0,2,0,1,1,0,1,1,0,0,2,1,4,0,0,3,0,2,4,0,0,1,1,0,0,1,1,2,1,0,0,2,0,1,2,0,0,3,0,0,2,2,4,0,0,1,3,4,3,7,2,0,0,0,0
7/23/25,SEA,MIL,0,0,1,2,3,1,0,1,0,0,0,1,0,1,1,0,1,2,0,2,0,0,0,1,0,1,2,0,1,2,2,3,1,0,0,2,3,4,1,1,3,1,1,3,1,3,4,1,0,0,2,0,2,1,2,10,12,8,1,1,0,0
7/23/25,WSH,CIN,0,1,1,0,1,0,0,0,1,0,1,2,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,2,0,1,3,1,0,0,1,0,2,2,0,1,0,2,3,1,2,3,0,0,5,5,1,0,0,0,0
7/23/25,TOR,NYY,0,0,1,0,0,1,0,0,0,2,5,0,2,2,0,2,2,1,2,3,0,0,2,1,0,0,0,0,0,0,1,2,1,0,0,1,0,0,3,1,1,1,2,1,1,0,0,1,0,2,0,0,0,0,8,4,12,6,1,1,0,0
7/23/25,COL,STL,0,1,0,4,6,0,0,0,1,0,0,1,1,3,3,0,1,0,0,2,2,1,2,1,0,0,0,0,2,1,0,2,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,6,0,6,5,1,0,1,0
7/23/25,PIT,DET,1,1,0,4,4,2,1,1,0,0,1,2,0,2,3,0,0,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,2,0,0,1,1,2,2,0,0,0,0,1,3,6,1,7,6,1,0,1,0
7/23/25,TB,CWS,4,5,3,0,0,0,0,0,2,0,1,3,2,4,2,1,3,1,0,2,1,2,4,1,0,3,0,0,0,0,4,7,1,0,0,2,0,0,1,0,0,0,1,1,0,0,0,2,6,7,0,0,1,0,9,11,20,10,1,1,0,0
7/23/25,CHC,KC,0,1,1,1,3,0,1,2,0,0,1,0,0,0,2,0,0,3,1,2,0,1,2,1,0,0,0,2,2,0,0,0,2,2,2,1,0,0,0,2,2,0,2,2,2,0,1,0,0,0,1,0,3,0,4,8,12,8,1,1,0,0
7/23/25,AZ,HOU,1,2,1,0,2,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,5,0,0,1,2,0,1,1,0,1,0,0,0,1,0,2,2,0,1,1,2,2,0,0,2,1,1,2,0,1,3,1,3,4,7,1,0,0,0,0
7/23/25,TEX,ATH,0,1,1,0,1,1,1,1,1,0,0,3,0,0,1,0,0,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,1,0,1,2,1,3,0,0,0,0,0,1,1,0,1,2,2,1,3,1,0,0,0,0
7/23/25,NYM,LAA,1,1,1,0,2,0,4,4,1,1,3,0,0,1,2,0,0,1,0,1,2,0,0,1,0,0,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,1,0,1,1,2,4,0,0,2,2,0,1,1,6,3,9,7,1,1,0,0
7/23/25,CLE,BAL,0,0,0,0,0,1,0,0,1,2,3,2,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,1,0,0,1,0,0,2,1,1,2,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,2,3,2,5,3,0,0,0,0
7/23/25,MIA,SD,1,3,2,0,0,1,0,1,1,0,1,0,2,2,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,2,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,3,2,5,4,0,0,0,0
7/23/25,PHI,BOS,3,4,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,3,0,0,1,0,1,1,6,6,1,0,0,2,0,2,1,0,1,1,0,1,2,6,6,12,11,1,1,0,0
7/23/25,ATL,SF,0,3,1,0,1,0,0,1,0,0,0,0,0,2,2,0,1,1,3,4,1,0,0,1,0,1,1,0,3,1,0,0,0,0,1,2,0,2,2,3,3,2,3,3,0,3,4,0,0,0,3,0,0,2,3,9,12,3,0,1,0,1
7/24/25,LAA,SEA,1,3,0,0,0,0,0,2,0,0,1,2,0,1,1,0,0,1,1,2,0,0,1,2,0,2,1,0,2,1,0,0,2,0,1,1,0,2,0,3,4,0,0,1,3,0,0,1,1,1,2,0,0,1,2,4,6,4,0,0,0,0
7/24/25,CLE,BAL,0,2,1,0,0,1,2,4,0,0,0,3,1,2,1,0,1,0,0,1,1,0,2,2,0,0,2,3,5,1,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,1,3,0,0,2,0,0,1,1,3,4,7,6,1,0,1,0
7/24/25,DET,TOR,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,2,2,3,4,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,5,6,1,4,4,1,2,3,0,0,2,0,4,11,15,1,0,1,0,1
7/24/25,STL,SD,1,2,1,6,6,0,0,0,2,1,2,0,0,3,1,1,1,1,0,0,1,0,3,0,0,0,0,2,3,2,0,0,0,3,4,1,0,2,1,2,2,1,0,2,2,0,0,3,0,0,0,0,1,2,9,7,16,15,1,1,0,0
7/24/25,HOU,ATH,0,1,2,0,0,2,0,1,0,0,1,0,0,0,2,0,0,2,2,2,0,0,2,0,0,1,1,0,1,1,1,2,1,0,2,0,2,4,0,1,2,1,1,2,0,0,0,1,0,1,1,0,1,0,2,5,7,4,0,0,0,0
7/25/25,SF,NYM,1,3,0,0,0,1,0,2,0,0,0,0,0,2,1,0,2,1,0,0,1,0,0,2,0,1,3,2,2,0,0,1,2,1,2,0,3,4,2,0,1,1,0,0,1,0,0,1,0,0,0,2,3,3,1,8,9,7,1,1,0,0
7/25/25,STL,SD,0,0,1,1,1,0,0,0,0,2,3,0,0,1,2,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,1,0,1,0,0,2,0,0,1,1,0,1,0,0,1,2,3,0,3,3,0,0,0,0
7/25/25,LAA,SEA,2,3,2,0,1,0,0,1,2,0,0,0,0,0,1,0,0,1,0,1,2,0,0,1,0,0,2,1,1,1,0,2,1,0,0,0,0,1,1,0,0,0,1,2,2,0,1,0,0,1,3,0,0,0,2,2,4,3,0,0,0,0
7/25/25,HOU,ATH,0,1,0,0,0,1,0,2,1,0,1,2,2,2,0,0,0,1,0,0,1,0,1,2,1,2,0,3,4,3,2,2,1,1,2,1,3,3,2,0,1,2,1,3,1,0,1,0,1,2,2,4,6,0,3,15,18,11,1,1,0,0
7/25/25,MIL,MIA,0,0,0,0,1,3,0,0,0,1,1,0,0,1,1,0,0,1,0,2,1,0,0,1,0,2,1,0,2,2,0,2,1,1,3,2,0,0,3,0,1,1,0,2,1,4,4,0,0,1,2,0,0,1,1,5,6,2,0,0,0,0
7/25/25,TEX,ATL,1,1,1,1,1,2,0,0,1,1,2,2,1,3,0,0,1,1,0,0,1,4,7,0,0,0,0,0,2,1,0,1,0,0,0,1,0,2,2,0,2,3,0,0,1,1,2,0,0,0,2,2,4,1,8,3,11,4,0,1,0,1
7/25/25,MIN,WSH,0,2,2,0,2,0,0,0,1,0,1,0,1,2,1,0,3,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,1,2,0,0,1,0,0,0,0,2,2,0,0,1,1,0,1,1,0,0,0,0
7/25/25,BOS,LAD,0,2,2,0,0,0,2,3,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,2,0,2,0,0,0,1,1,2,1,2,4,0,0,0,1,0,2,2,0,1,1,0,0,2,2,3,1,0,1,1,2,5,7,5,1,0,1,0
7/25/25,CIN,TB,0,2,0,1,1,0,0,0,1,2,4,0,0,1,0,2,2,1,2,5,3,0,3,2,0,0,0,0,1,1,0,1,2,1,2,0,1,2,2,0,0,0,0,2,0,0,1,3,0,1,1,0,0,1,7,2,9,5,1,1,0,0
7/25/25,PIT,AZ,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,1,2,0,0,2,0,1,1,0,2,0,0,0,1,0,0,2,0,0,2,0,1,0,0,2,0,0,1,0,0,2,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0
7/25/25,NYY,PHI,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,3,1,2,2,1,0,1,2,0,0,0,0,1,1,0,1,2,0,2,1,0,1,1,2,3,1,0,0,2,4,4,0,2,2,1,4,5,0,5,12,17,4,0,1,0,1
7/25/25,DET,TOR,0,2,0,1,2,2,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,2,3,1,4,6,0,0,1,1,0,1,1,0,1,2,0,2,1,2,6,8,7,1,0,1,0
7/25/25,CWS,CHC,3,5,2,2,4,0,0,1,0,4,4,2,2,3,0,0,0,2,0,0,2,1,2,0,0,0,0,0,1,0,0,0,2,0,1,0,0,2,0,0,1,0,0,0,0,3,4,1,0,0,0,2,5,1,12,5,17,11,1,1,0,0
7/25/25,BAL,COL,2,3,0,2,3,0,0,0,0,0,0,1,0,1,1,0,1,2,1,2,1,0,1,2,0,0,0,0,2,0,0,0,1,1,1,0,2,2,1,2,3,1,0,0,2,0,1,2,1,1,3,0,0,0,5,6,11,9,1,1,0,0
7/26/25,SF,NYM,0,2,0,0,2,0,0,0,0,1,3,1,0,2,3,0,2,0,0,0,2,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,3,1,0,0,1,2,5,1,0,0,0,0,1,1,0,1,3,1,2,3,1,0,0,0,0
7/26/25,KC,CLE,0,0,1,2,2,2,0,2,2,0,1,2,2,2,1,0,0,1,0,0,1,0,1,0,0,0,0,3,5,1,0,1,0,1,1,1,2,3,1,0,2,0,0,0,0,0,0,2,0,0,1,0,1,0,4,6,10,10,1,1,0,0
7/26/25,HOU,ATH,0,2,1,0,2,1,0,1,1,0,0,1,0,1,1,1,2,0,0,0,3,0,1,1,0,0,1,1,3,1,0,0,2,0,0,1,0,2,1,0,1,0,1,2,1,0,0,2,0,0,0,3,3,2,1,5,6,1,0,0,0,0
7/26/25,STL,SD,0,0,1,1,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,3,1,0,2,0,1,3,0,0,1,2,0,0,1,0,1,0,0,0,1,1,3,0,1,3,4,3,0,0,0,0
7/26/25,TEX,ATL,0,0,0,2,3,1,2,3,1,0,3,0,0,0,2,0,0,2,0,0,1,0,0,2,1,2,0,1,4,1,1,2,1,0,0,2,1,2,1,0,3,0,1,1,0,0,0,0,0,0,3,1,1,1,5,5,10,7,1,1,0,0
7/26/25,CWS,CHC,0,2,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,2,0,0,1,0,1,1,0,2,0,0,1,1,3,3,1,3,6,0,0,1,3,1,6,7,0,0,0,0,0
7/26/25,LAA,SEA,0,0,2,1,2,1,0,2,1,0,0,1,1,2,1,0,3,3,0,0,0,0,2,1,0,0,0,0,2,0,0,1,0,1,1,1,1,2,0,0,0,0,4,6,1,0,0,2,1,2,1,0,0,1,2,7,9,4,0,1,0,1
7/26/25,MIL,MIA,0,1,2,1,3,1,0,0,1,2,3,1,0,1,0,0,0,1,0,0,1,0,1,0,1,2,2,0,1,0,0,0,1,1,2,0,1,4,0,3,2,1,2,3,2,0,1,1,0,0,1,0,1,0,4,7,11,8,1,1,0,0
7/26/25,MIN,WSH,0,1,0,0,0,2,0,2,0,0,1,1,0,2,0,2,3,1,0,1,0,1,2,2,0,2,1,0,1,2,0,0,0,1,2,0,1,1,2,3,3,1,0,1,1,1,1,1,3,5,0,0,0,2,3,9,12,5,1,1,0,0
7/26/25,BOS,LAD,0,1,0,3,3,0,0,2,1,0,0,1,1,2,0,0,1,1,0,3,1,0,1,1,0,0,0,2,4,1,0,1,2,0,1,1,0,2,2,0,1,2,0,1,2,0,1,2,0,0,2,0,1,1,4,2,6,6,1,0,1,0
7/26/25,BAL,COL,1,3,0,2,2,1,0,1,1,3,3,1,0,0,1,2,3,0,9,10,0,1,3,0,0,0,0,0,0,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,18,0,18,6,1,1,0,0
