Date,Home,Away,Home_Runs_In1,Home_Runs_In2,Home_Runs_In3,Home_Runs_In4,Home_Runs_In5,Home_Runs_In6,Home_Runs_In7,Home_Runs_In8,Home_Runs_In9,Home_SO_In1,Home_SO_In2,Home_SO_In3,Home_SO_In4,Home_SO_In5,Home_SO_In6,Home_SO_In7,Home_SO_In8,Home_SO_In9,Home_OB_In1,Home_OB_In2,Home_OB_In3,Home_OB_In4,Home_OB_In5,Home_OB_In6,Home_OB_In7,Home_OB_In8,Home_OB_In9,Away_Runs_In1,Away_Runs_In2,Away_Runs_In3,Away_Runs_In4,Away_Runs_In5,Away_Runs_In6,Away_Runs_In7,Away_Runs_In8,Away_Runs_In9,Away_SO_In1,Away_SO_In2,Away_SO_In3,Away_SO_In4,Away_SO_In5,Away_SO_In6,Away_SO_In7,Away_SO_In8,Away_SO_In9,Away_OB_In1,Away_OB_In2,Away_OB_In3,Away_OB_In4,Away_OB_In5,Away_OB_In6,Away_OB_In7,Away_OB_In8,Away_OB_In9
4/20/26,KC,BAL,0.4298,0.3728,0.429,0.393,0.393,0.4132,0.4058,0.4092,0.3976,0.8498,1.0078,0.9156,0.9834,0.9288,0.9628,0.943,0.9458,0.96,1.387,1.2584,1.328,1.2778,1.3126,1.3216,1.3184,1.319,1.312,0.504,0.4436,0.4654,0.4756,0.4766,0.4616,0.4544,0.4454,0.4642,0.9542,0.9822,0.9852,0.9436,1,1.0022,0.9888,0.9598,0.9778,1.4576,1.3456,1.397,1.3572,1.4082,1.3588,1.3748,1.3576,1.3468
4/20/26,COL,LAD,0.4136,0.396,0.4232,0.4164,0.4362,0.424,0.4092,0.4054,0.411,0.9306,0.8156,0.8794,0.8186,0.8562,0.844,0.8504,0.8368,0.8338,1.1812,1.2664,1.204,1.2542,1.2534,1.2352,1.2372,1.246,1.2338,0.7978,0.6836,0.7378,0.6962,0.7302,0.7158,0.746,0.701,0.7056,0.6592,0.6046,0.6364,0.6194,0.6374,0.6202,0.635,0.6422,0.622,1.9038,1.7094,1.8154,1.7284,1.7914,1.78,1.817,1.7422,1.7658
4/20/26,CLE,HOU,0.6844,0.5954,0.6316,0.6026,0.6172,0.5968,0.6132,0.6158,0.639,0.854,1.0298,0.8914,0.9912,0.9564,0.9874,0.938,0.9394,0.966,1.8624,1.6458,1.753,1.685,1.7022,1.6776,1.7064,1.7054,1.748,0.6458,0.5504,0.6046,0.5732,0.5824,0.573,0.5978,0.577,0.6092,0.801,0.8956,0.893,0.8812,0.8756,0.8834,0.885,0.89,0.8692,1.541,1.3978,1.4948,1.4332,1.435,1.4404,1.4754,1.4436,1.4946
4/20/26,CHC,PHI,0.6182,0.5902,0.6242,0.589,0.587,0.5904,0.5806,0.5864,0.5824,0.834,0.9484,0.9154,0.9648,0.9416,0.9356,0.9374,0.9402,0.9378,1.5062,1.4124,1.4868,1.4112,1.4074,1.4354,1.4076,1.4086,1.4288,0.57,0.4886,0.5144,0.4922,0.483,0.5204,0.5176,0.505,0.5266,0.8652,0.715,0.792,0.7524,0.7546,0.7444,0.75,0.7618,0.7652,1.4842,1.412,1.4158,1.4006,1.392,1.4306,1.4226,1.4182,1.4142
4/20/26,BOS,DET,0.5196,0.4516,0.5004,0.484,0.4864,0.4606,0.4816,0.484,0.478,1.1564,1.1038,1.139,1.086,1.151,1.1212,1.1288,1.1064,1.123,1.5222,1.3776,1.4926,1.4458,1.459,1.4054,1.4596,1.4394,1.447,0.457,0.4024,0.4096,0.4228,0.408,0.41,0.4048,0.3926,0.4104,0.9486,1.0774,1.0226,1.077,1.0386,1.0334,1.0422,1.051,1.0292,1.352,1.2042,1.2848,1.253,1.242,1.2368,1.2222,1.2234,1.2416
4/21/26,WSH,ATL,0.492,0.4264,0.4446,0.4256,0.4054,0.4498,0.4394,0.4302,0.4194,0.9512,0.9276,0.9108,0.9106,0.93,0.9244,0.9334,0.924,0.9362,1.3996,1.3612,1.324,1.3518,1.2962,1.348,1.3224,1.3444,1.3448,0.5942,0.5314,0.5406,0.5286,0.5526,0.5332,0.5574,0.5336,0.5274,0.8852,0.8712,0.9006,0.8854,0.883,0.8782,0.8752,0.869,0.868,1.5332,1.3806,1.4508,1.3952,1.4384,1.4094,1.4244,1.407,1.4078
4/21/26,TEX,PIT,0.562,0.4848,0.515,0.4954,0.4842,0.5096,0.4986,0.4776,0.4866,0.9128,0.9076,0.8948,0.8964,0.8818,0.9074,0.907,0.8958,0.8916,1.5318,1.4248,1.4606,1.4498,1.4634,1.4574,1.4376,1.4148,1.431,0.5378,0.4718,0.5184,0.4848,0.4704,0.4554,0.484,0.4792,0.4834,1.0344,0.9036,1.0046,0.9606,0.9744,0.968,0.9612,0.9666,0.9648,1.497,1.388,1.468,1.429,1.4158,1.3828,1.4268,1.3992,1.419
4/21/26,TB,CIN,0.4466,0.3596,0.3918,0.3696,0.4014,0.4106,0.387,0.4072,0.4126,0.939,1.0922,1.0112,1.0706,1.0594,1.0786,1.0632,1.0682,1.065,1.3382,1.2046,1.2268,1.23,1.2438,1.2678,1.2368,1.2824,1.259,0.5116,0.4588,0.4936,0.4754,0.4822,0.4732,0.4708,0.461,0.4606,1.0764,1.0804,1.0436,1.0702,1.0752,1.0646,1.06,1.0792,1.0692,1.3664,1.301,1.3642,1.3392,1.329,1.3162,1.324,1.3154,1.3106
4/21/26,SEA,ATH,0.7434,0.6232,0.6848,0.6376,0.6974,0.6868,0.652,0.7036,0.7278,1.1458,1.1318,1.1218,1.0936,1.1366,1.1114,1.1064,1.0968,1.1078,1.7812,1.7192,1.7156,1.683,1.7668,1.7254,1.6974,1.7734,1.7854,0.5818,0.5244,0.527,0.5088,0.5458,0.5146,0.5176,0.525,0.52,0.9438,0.9132,0.997,0.9222,0.9858,0.941,0.9604,0.9332,0.9606,1.4588,1.415,1.412,1.4056,1.4476,1.41,1.4012,1.4026,1.3826
4/21/26,SF,LAD,0.4304,0.3834,0.3784,0.379,0.3664,0.4114,0.3788,0.4,0.37,0.9784,1.0042,1.0206,1.0318,1.0064,1.0222,1.014,0.9676,1.0174,1.2724,1.2058,1.1874,1.2108,1.1708,1.2586,1.1992,1.2274,1.1662,0.5542,0.4572,0.4824,0.4674,0.5008,0.4782,0.478,0.4882,0.484,1.088,1.1762,1.1018,1.1218,1.104,1.126,1.1058,1.1184,1.14,1.6326,1.4416,1.545,1.4922,1.5598,1.4972,1.5032,1.5214,1.4974
4/21/26,NYM,MIN,0.5766,0.5558,0.5768,0.5706,0.6034,0.6118,0.5964,0.5838,0.5956,0.7738,0.914,0.8208,0.8626,0.8544,0.8642,0.8486,0.8464,0.8552,1.5132,1.454,1.5092,1.5028,1.5074,1.5164,1.5396,1.491,1.5142,0.5554,0.5052,0.5178,0.5338,0.5386,0.5466,0.554,0.5288,0.527,1.105,1.0984,1.0874,1.0932,1.1064,1.0998,1.1242,1.1252,1.1156,1.4758,1.395,1.4342,1.4296,1.4458,1.4716,1.4754,1.4194,1.4334
4/21/26,MIA,STL,0.522,0.4518,0.482,0.477,0.4546,0.4534,0.4504,0.4796,0.4628,0.7714,0.855,0.8306,0.8126,0.841,0.8296,0.8434,0.8266,0.8528,1.542,1.442,1.4694,1.4446,1.46,1.45,1.4304,1.456,1.4524,0.6556,0.5486,0.5928,0.5736,0.5734,0.5734,0.585,0.5714,0.5888,0.7486,0.8218,0.7762,0.7794,0.772,0.7776,0.775,0.7768,0.7714,1.502,1.3484,1.4276,1.3744,1.3906,1.397,1.3956,1.3902,1.3942
4/21/26,LAA,TOR,0.6358,0.539,0.6144,0.5338,0.5748,0.5514,0.5948,0.5762,0.545,0.9754,0.8286,0.951,0.8466,0.9284,0.8858,0.8922,0.9146,0.9058,1.5532,1.4884,1.5374,1.4584,1.513,1.4624,1.4966,1.5204,1.4572,0.6134,0.6164,0.6286,0.616,0.6192,0.5966,0.619,0.6414,0.6096,0.4946,0.6232,0.557,0.6018,0.563,0.5702,0.585,0.5796,0.5948,1.628,1.5654,1.6236,1.5778,1.5898,1.56,1.6006,1.6124,1.576
4/21/26,KC,BAL,0.4878,0.461,0.4928,0.4566,0.4758,0.4688,0.4696,0.5076,0.4572,0.8136,0.9504,0.8502,0.9074,0.8902,0.8862,0.88,0.88,0.8878,1.4244,1.3528,1.4154,1.3578,1.387,1.3864,1.3688,1.3978,1.3742,0.4556,0.3644,0.4216,0.377,0.399,0.3754,0.417,0.3768,0.3962,1.0086,1.1326,1.0798,1.1092,1.0818,1.0872,1.0954,1.0768,1.1026,1.423,1.257,1.3472,1.284,1.3136,1.292,1.3456,1.281,1.2844
4/21/26,DET,MIL,0.5438,0.4828,0.4964,0.4852,0.4964,0.4826,0.4828,0.457,0.4832,1.0534,1.2498,1.1028,1.172,1.1572,1.15,1.1606,1.1508,1.149,1.5232,1.389,1.4374,1.4032,1.4232,1.3958,1.3624,1.3814,1.3828,0.5812,0.5006,0.5302,0.5354,0.5378,0.519,0.5364,0.5334,0.5278,0.8914,0.8236,0.8738,0.8508,0.8518,0.8666,0.8744,0.8646,0.88,1.5532,1.449,1.4866,1.4954,1.4914,1.4978,1.4968,1.4884,1.495
4/21/26,COL,SD,0.562,0.5034,0.5332,0.5124,0.505,0.492,0.5256,0.5402,0.5214,0.8502,0.7996,0.8378,0.7992,0.829,0.8072,0.798,0.7958,0.7976,1.4412,1.4158,1.4134,1.4044,1.3768,1.388,1.4162,1.4142,1.4282,0.5628,0.5176,0.537,0.4972,0.5216,0.5036,0.543,0.5346,0.5204,0.977,0.8676,0.936,0.8606,0.8984,0.8972,0.9082,0.9076,0.898,1.4542,1.4244,1.4406,1.3968,1.4214,1.4084,1.462,1.4364,1.4318
4/21/26,CLE,HOU,0.6708,0.552,0.6132,0.5868,0.624,0.6082,0.5868,0.5982,0.5972,0.8052,0.9986,0.8584,0.9636,0.887,0.9142,0.9118,0.9218,0.9212,1.684,1.4754,1.62,1.5352,1.5806,1.5612,1.5504,1.5628,1.5652,0.5424,0.4466,0.5044,0.489,0.5,0.4928,0.5124,0.4992,0.4632,0.961,1.0696,1.0208,1.0394,1.0384,1.0316,1.024,1.0308,1.032,1.5122,1.3216,1.4386,1.3628,1.41,1.417,1.438,1.4204,1.359
4/21/26,BOS,NYY,0.6992,0.5992,0.6374,0.6234,0.6612,0.6278,0.67,0.6404,0.65,1.0162,0.9758,0.993,0.9964,0.987,0.989,0.9996,0.978,0.964,1.7922,1.6034,1.6664,1.6304,1.692,1.6338,1.69,1.6202,1.6732,0.5986,0.5094,0.5702,0.5396,0.5526,0.5686,0.5316,0.5266,0.5556,1.0878,1.0538,1.1006,1.0612,1.0822,1.0798,1.083,1.0848,1.068,1.6262,1.4588,1.5678,1.513,1.5212,1.5406,1.516,1.5004,1.5384
4/21/26,AZ,CWS,0.5206,0.4392,0.509,0.4692,0.4734,0.474,0.4808,0.466,0.4904,0.8506,0.8026,0.8128,0.8136,0.7946,0.8176,0.798,0.8066,0.816,1.4986,1.3268,1.4474,1.382,1.3984,1.3878,1.4104,1.3874,1.3922,0.5242,0.4468,0.5152,0.4846,0.4532,0.4742,0.4706,0.4682,0.4826,1.0078,0.8458,0.9436,0.9,0.9164,0.9336,0.9206,0.9298,0.8924,1.4204,1.3756,1.3968,1.4178,1.3402,1.381,1.3744,1.3732,1.3848
4/22/26,WSH,ATL,0.513,0.4478,0.4856,0.4596,0.4494,0.4804,0.471,0.4888,0.4718,1.0326,0.836,0.949,0.8916,0.9108,0.9164,0.8996,0.9072,0.8954,1.402,1.3202,1.3798,1.348,1.3458,1.3862,1.3628,1.403,1.3698,0.7322,0.6008,0.6726,0.6544,0.6298,0.6284,0.648,0.6092,0.6536,0.75,0.6324,0.6904,0.6544,0.6854,0.6496,0.6866,0.6782,0.6528,1.5604,1.3948,1.4766,1.4494,1.4176,1.4428,1.457,1.4126,1.4392
4/22/26,TEX,PIT,0.4894,0.426,0.4332,0.43,0.4302,0.4476,0.4334,0.4232,0.4192,1.0118,1.0206,1.0296,1.0258,1.0148,1.012,1.0256,1.0038,0.9926,1.3896,1.271,1.3394,1.322,1.3128,1.3284,1.3176,1.315,1.3158,0.547,0.4968,0.48,0.4944,0.5164,0.5098,0.5124,0.532,0.5202,1.1812,1.0458,1.1278,1.033,1.0906,1.0732,1.0924,1.0802,1.077,1.505,1.5146,1.4284,1.4514,1.4692,1.4798,1.4648,1.4896,1.488
4/22/26,SEA,ATH,0.7008,0.6492,0.656,0.6662,0.6766,0.6666,0.6244,0.664,0.6926,0.8556,0.904,0.857,0.8652,0.8716,0.8838,0.8654,0.8682,0.8804,1.63,1.5912,1.584,1.6,1.6144,1.622,1.5758,1.6058,1.6454,0.574,0.5084,0.5128,0.5296,0.55,0.5444,0.5482,0.5562,0.5306,1.067,1.0174,1.0892,0.9992,1.0896,1.0166,1.0628,1.054,1.049,1.3572,1.3448,1.2774,1.324,1.3196,1.3468,1.3456,1.3572,1.3198
4/22/26,SF,LAD,0.4924,0.4368,0.4332,0.4522,0.45,0.433,0.4484,0.4682,0.4314,1.0842,1.1054,1.1274,1.1208,1.1228,1.1314,1.1058,1.1222,1.1376,1.436,1.3622,1.3566,1.3778,1.3558,1.3524,1.3516,1.3982,1.3638,0.5532,0.4736,0.5424,0.504,0.5214,0.5158,0.5354,0.5246,0.5082,0.9056,0.964,0.884,0.9412,0.892,0.932,0.8994,0.9246,0.9096,1.5534,1.397,1.5028,1.4344,1.4956,1.488,1.4682,1.4652,1.4506
4/22/26,NYM,MIN,0.7002,0.54,0.6306,0.5802,0.5988,0.5952,0.6158,0.6336,0.6138,0.9188,0.9514,0.9154,0.9594,0.9392,0.9502,0.9542,0.9578,0.9486,1.7184,1.4706,1.6292,1.519,1.5706,1.5472,1.5782,1.602,1.5644,0.4086,0.4532,0.4572,0.4604,0.4424,0.4504,0.4778,0.4418,0.472,0.8836,0.8948,0.872,0.864,0.8676,0.8874,0.852,0.8628,0.8896,1.3218,1.3466,1.355,1.3498,1.335,1.3482,1.3732,1.35,1.3544
4/22/26,MIA,STL,0.5212,0.5072,0.532,0.528,0.5026,0.521,0.5056,0.5178,0.5052,0.6888,0.8714,0.6948,0.802,0.7286,0.7664,0.7712,0.7596,0.7528,1.5502,1.4854,1.4888,1.4924,1.4774,1.4946,1.4674,1.5064,1.4622,0.4556,0.4052,0.433,0.3976,0.3932,0.4232,0.4292,0.4112,0.418,0.7258,0.63,0.7078,0.6786,0.6894,0.6862,0.7094,0.6742,0.6986,1.3042,1.2178,1.2766,1.2226,1.2206,1.2498,1.279,1.2416,1.2428
4/22/26,LAA,TOR,0.729,0.63,0.6868,0.624,0.653,0.641,0.601,0.6574,0.6204,1.059,0.9076,1.0582,0.946,1.0384,0.9808,0.9932,1.0024,0.9978,1.62,1.5346,1.5756,1.513,1.5334,1.5346,1.4712,1.5568,1.4984,0.4814,0.4564,0.4472,0.437,0.458,0.461,0.4852,0.4592,0.4616,0.7592,0.9146,0.778,0.8758,0.8204,0.837,0.837,0.8712,0.8508,1.5206,1.3752,1.4278,1.3704,1.427,1.3874,1.4528,1.4494,1.4292
4/22/26,KC,BAL,0.5118,0.4908,0.4958,0.4826,0.4996,0.5148,0.489,0.4872,0.5064,0.7002,0.8408,0.7616,0.8126,0.7808,0.7848,0.7962,0.787,0.7828,1.4724,1.3826,1.4494,1.3954,1.429,1.4192,1.4054,1.397,1.4256,0.5392,0.47,0.4846,0.4742,0.4552,0.4794,0.4808,0.4992,0.4938,0.8948,0.8956,0.9104,0.9046,0.9372,0.9054,0.9182,0.931,0.9228,1.4618,1.3244,1.3732,1.3334,1.323,1.3462,1.3378,1.3586,1.376
4/22/26,DET,MIL,0.609,0.4688,0.5178,0.4972,0.5126,0.5422,0.5142,0.516,0.499,0.9848,1.0634,1.0468,1.0744,1.076,1.076,1.0488,1.0558,1.061,1.772,1.4432,1.5816,1.503,1.577,1.597,1.5334,1.5578,1.5452,0.5476,0.4214,0.5234,0.4722,0.4754,0.4482,0.4926,0.4828,0.4856,1.082,1.0034,0.993,1.0222,0.9664,1.0086,0.9948,1.0254,1.0036,1.5044,1.3318,1.4684,1.3864,1.4168,1.3466,1.4238,1.4004,1.4308
4/22/26,COL,SD,0.5352,0.5146,0.5226,0.4936,0.5254,0.5152,0.5096,0.5278,0.5024,0.9014,0.8202,0.866,0.8134,0.8466,0.849,0.8844,0.8566,0.8456,1.4484,1.519,1.4346,1.4658,1.4552,1.4558,1.4554,1.4894,1.4588,0.7002,0.6524,0.6512,0.6534,0.6786,0.673,0.6372,0.678,0.6616,0.6406,0.5898,0.6234,0.5912,0.6138,0.5928,0.6004,0.6044,0.6118,1.5302,1.4754,1.4842,1.4762,1.5228,1.5078,1.475,1.5062,1.5056
4/22/26,BOS,NYY,0.4172,0.3768,0.3954,0.3834,0.3954,0.3992,0.3708,0.3926,0.4164,1.0174,0.8682,0.93,0.9124,0.9228,0.9184,0.8904,0.9254,0.8928,1.3166,1.2404,1.269,1.254,1.274,1.2604,1.2332,1.266,1.303,0.4928,0.3914,0.4396,0.3982,0.4326,0.3988,0.4112,0.4408,0.3992,0.9588,0.9408,0.9904,0.9424,0.9728,0.9326,0.9654,0.9662,0.9482,1.4456,1.2128,1.3528,1.2572,1.3172,1.2698,1.294,1.3126,1.2566
4/23/26,WSH,ATL,0.5556,0.5122,0.558,0.4976,0.4988,0.543,0.5254,0.5028,0.5102,0.901,0.7094,0.8012,0.7742,0.7584,0.752,0.7784,0.7816,0.7592,1.5142,1.4818,1.526,1.451,1.4504,1.4952,1.4812,1.4704,1.4782,0.621,0.5056,0.5576,0.5338,0.5224,0.5158,0.5372,0.5388,0.5242,0.9642,0.8358,0.9606,0.8726,0.8992,0.8934,0.8958,0.8922,0.8992,1.6314,1.4526,1.538,1.5008,1.4972,1.457,1.5184,1.5018,1.5014
4/23/26,TEX,PIT,0.6312,0.5954,0.5836,0.5778,0.5982,0.5818,0.6136,0.6042,0.5762,1.067,1.0212,1.0538,1.0554,1.05,1.025,1.036,1.0418,1.0482,1.6764,1.626,1.6118,1.6102,1.6352,1.612,1.634,1.6314,1.6136,0.5074,0.4336,0.4656,0.4624,0.4768,0.4652,0.4508,0.4642,0.4698,1.3112,1.1498,1.2974,1.19,1.2682,1.2324,1.2434,1.2434,1.2272,1.2812,1.2708,1.2218,1.281,1.2498,1.2492,1.2418,1.2432,1.2504
4/23/26,SF,LAD,0.4516,0.3624,0.427,0.3878,0.407,0.4092,0.3794,0.389,0.3984,1.0852,1.002,1.1014,1.0378,1.065,1.0424,1.0568,1.0494,1.0448,1.3454,1.2238,1.3032,1.2796,1.2388,1.2762,1.235,1.258,1.2582,0.495,0.394,0.4304,0.4142,0.3836,0.3946,0.3956,0.4054,0.3796,1.0298,1.112,1.0578,1.0728,1.078,1.0688,1.079,1.0618,1.0694,1.4364,1.249,1.3172,1.273,1.2462,1.256,1.264,1.2848,1.255
4/23/26,NYM,MIN,0.5282,0.4534,0.4938,0.4596,0.4468,0.4712,0.4912,0.488,0.4414,1.1254,1.135,1.1094,1.1648,1.1348,1.1506,1.1574,1.1592,1.1436,1.3756,1.2402,1.3272,1.2528,1.2778,1.2974,1.3204,1.3342,1.2604,0.5742,0.526,0.5554,0.534,0.5364,0.5296,0.5152,0.532,0.518,0.9952,0.9048,0.9884,0.9192,0.975,0.936,0.9662,0.9492,0.9508,1.5176,1.4728,1.4864,1.4672,1.4602,1.4568,1.4442,1.4764,1.4418
4/23/26,DET,MIL,0.6026,0.538,0.583,0.5604,0.5536,0.56,0.5766,0.553,0.5586,0.911,0.9976,0.9176,0.9716,0.9454,0.9588,0.9212,0.9624,0.9578,1.6422,1.4578,1.5662,1.5146,1.5136,1.5266,1.5356,1.5064,1.5214,0.3286,0.2662,0.2682,0.273,0.2518,0.2852,0.2712,0.2694,0.2586,1.2606,1.1494,1.24,1.1796,1.2088,1.215,1.1872,1.2092,1.1844,1.119,1.0196,1.0394,0.999,1.0154,1.035,1.0256,1.0138,0.998
4/23/26,COL,SD,0.5858,0.47,0.5614,0.5218,0.5524,0.5208,0.508,0.5072,0.518,0.8598,0.7842,0.8372,0.778,0.7986,0.8058,0.802,0.806,0.8024,1.4546,1.3272,1.4598,1.4046,1.4224,1.392,1.3774,1.3702,1.4036,0.6156,0.577,0.6204,0.5732,0.6254,0.5836,0.5798,0.5846,0.601,0.8586,0.7492,0.8296,0.7656,0.7946,0.7792,0.782,0.7894,0.7878,1.599,1.5726,1.6202,1.5394,1.6224,1.5796,1.5372,1.5436,1.5804
4/23/26,CHC,PHI,0.4502,0.4098,0.4366,0.4436,0.4262,0.4352,0.4236,0.434,0.4224,0.8852,0.9976,0.9098,1.0056,0.9386,0.9838,0.977,0.977,0.9416,1.366,1.2554,1.3054,1.3442,1.3036,1.3112,1.2922,1.314,1.3002,0.5134,0.457,0.4882,0.4612,0.5046,0.464,0.4684,0.497,0.4578,1.0712,0.9606,1.0758,0.9906,1.0302,1.0254,1.0104,1.017,1.0238,1.44,1.3908,1.4248,1.381,1.4692,1.4058,1.4074,1.4264,1.3816
4/23/26,BOS,NYY,0.4582,0.4076,0.4472,0.4142,0.4316,0.4192,0.4346,0.4208,0.433,1.02,1.1178,1.0446,1.0736,1.0656,1.0538,1.0534,1.0742,1.0746,1.3464,1.2742,1.3434,1.3054,1.3008,1.3028,1.3098,1.296,1.309,0.5044,0.3954,0.4692,0.4208,0.4428,0.4182,0.4118,0.4366,0.4388,1.1982,1.2012,1.1994,1.2202,1.1978,1.2182,1.2134,1.1942,1.1744,1.3892,1.2284,1.3092,1.26,1.2796,1.2648,1.2424,1.2926,1.2744
4/23/26,AZ,CWS,0.4944,0.3648,0.431,0.4144,0.4186,0.4078,0.4142,0.4208,0.398,0.751,0.778,0.8578,0.8126,0.834,0.7916,0.8352,0.8108,0.8378,1.3722,1.1948,1.3102,1.27,1.265,1.254,1.2508,1.2956,1.2266,0.5702,0.4778,0.5206,0.4942,0.5132,0.5262,0.5074,0.5092,0.4908,1.168,1.012,1.1278,1.0564,1.0948,1.0572,1.073,1.0764,1.066,1.5476,1.4786,1.4726,1.4906,1.4834,1.5156,1.4738,1.4944,1.4616
4/24/26,TOR,CLE,0.5262,0.461,0.4888,0.482,0.4806,0.4868,0.4978,0.494,0.482,0.7982,0.9874,0.8582,0.952,0.896,0.9328,0.9068,0.9036,0.9116,1.4868,1.3204,1.4026,1.352,1.3788,1.3624,1.3866,1.3642,1.3808,0.7162,0.6434,0.723,0.6486,0.6982,0.6546,0.6744,0.6516,0.6654,0.8906,0.9828,0.9218,0.9522,0.9138,0.958,0.9142,0.9438,0.947,1.5438,1.4494,1.5364,1.4682,1.5118,1.4726,1.498,1.4514,1.4992
4/24/26,TEX,ATH,0.6036,0.5618,0.6208,0.5634,0.5818,0.5638,0.597,0.5704,0.5836,0.93,0.9118,0.928,0.9176,0.9294,0.9246,0.914,0.9194,0.913,1.583,1.5168,1.6092,1.5474,1.5586,1.5146,1.5754,1.5534,1.5476,0.528,0.4648,0.5084,0.51,0.5084,0.4686,0.4864,0.4904,0.4732,0.9512,0.9306,0.9902,0.9222,0.989,0.8946,0.9524,0.9244,0.9582,1.3898,1.3166,1.3492,1.3638,1.3392,1.317,1.317,1.3316,1.3118
4/24/26,TB,MIN,0.5362,0.4392,0.4916,0.4404,0.4752,0.5062,0.4918,0.4794,0.4742,0.8164,0.823,0.8142,0.8376,0.8266,0.8528,0.8354,0.838,0.8292,1.5154,1.356,1.431,1.3686,1.432,1.4304,1.3814,1.4274,1.4134,0.4478,0.4436,0.4436,0.45,0.4388,0.4402,0.4176,0.4374,0.4426,0.8992,0.9964,0.9372,0.952,0.9694,0.9296,0.9694,0.959,0.9514,1.3078,1.2208,1.2538,1.2468,1.2212,1.2466,1.1888,1.2412,1.2166
4/24/26,STL,SEA,0.4346,0.3766,0.4282,0.4186,0.4064,0.4324,0.4072,0.415,0.4232,0.862,0.8714,0.8272,0.8716,0.8094,0.8468,0.8326,0.8446,0.8176,1.2908,1.1874,1.3034,1.2342,1.2284,1.2462,1.2552,1.2404,1.241,0.539,0.506,0.515,0.5146,0.5106,0.5256,0.526,0.5372,0.5056,0.797,0.8308,0.7912,0.8164,0.7726,0.8042,0.822,0.8132,0.8262,1.5554,1.5534,1.5068,1.5208,1.5226,1.5464,1.542,1.553,1.5218
4/24/26,NYM,COL,0.8186,0.7044,0.7742,0.683,0.7312,0.6864,0.7082,0.7272,0.7048,0.7286,0.7304,0.745,0.7476,0.742,0.7418,0.7536,0.7516,0.7444,1.7616,1.6034,1.6892,1.6018,1.669,1.5744,1.6296,1.647,1.6328,0.422,0.3928,0.4184,0.3878,0.3904,0.397,0.4028,0.4054,0.3778,1.0668,1.0714,1.0958,1.026,1.093,1.044,1.0698,1.0622,1.0662,1.2622,1.2484,1.2272,1.2294,1.2034,1.216,1.2194,1.2438,1.211
4/24/26,MIL,PIT,0.362,0.3354,0.3614,0.3554,0.3452,0.3398,0.3256,0.3458,0.3696,1.2004,1.1598,1.1952,1.1762,1.1906,1.2012,1.182,1.1936,1.1652,1.2882,1.2126,1.2694,1.2444,1.2462,1.224,1.2092,1.2452,1.2548,0.5156,0.4328,0.4674,0.4932,0.4944,0.4786,0.4924,0.4814,0.4856,1.2232,1.072,1.1998,1.1098,1.1496,1.124,1.1494,1.1264,1.1418,1.3536,1.329,1.3206,1.4,1.3784,1.37,1.3726,1.3638,1.3526
4/24/26,LAD,CHC,0.9782,0.8504,0.9116,0.8678,0.9068,0.8778,0.9076,0.8588,0.8986,0.8348,0.9724,0.8566,0.9108,0.8766,0.9028,0.9062,0.903,0.886,1.8776,1.6758,1.7496,1.7172,1.7762,1.7368,1.756,1.7158,1.752,0.7454,0.6998,0.731,0.6918,0.7022,0.6786,0.7122,0.7268,0.7034,1.0206,1.1396,1.0986,1.116,1.0974,1.142,1.1216,1.0958,1.0982,1.6704,1.5686,1.6226,1.5628,1.5786,1.5602,1.611,1.615,1.593
4/24/26,KC,LAA,0.4966,0.4618,0.4592,0.452,0.488,0.4908,0.4396,0.458,0.4554,0.8916,0.9954,0.8974,0.9818,0.9186,0.9558,0.9234,0.9388,0.9412,1.458,1.3616,1.3844,1.3634,1.4228,1.4342,1.349,1.3916,1.3672,0.4932,0.3992,0.4794,0.4436,0.4606,0.4422,0.4668,0.4458,0.4336,1.0708,0.911,1.0758,0.9604,1.0388,0.9788,1.004,1.0062,1.0034,1.3786,1.2884,1.3574,1.3378,1.3358,1.305,1.354,1.327,1.3196
4/24/26,CIN,DET,0.5336,0.4678,0.4932,0.5028,0.5038,0.4948,0.4858,0.4994,0.474,1.0252,1.0298,1.0022,1.0148,1.027,1.0098,1.0118,1.0002,1.0064,1.4804,1.386,1.4072,1.4242,1.429,1.3962,1.416,1.4284,1.3928,0.5526,0.5338,0.5318,0.5478,0.5122,0.5424,0.5424,0.5686,0.5802,0.7804,0.9488,0.8478,0.9058,0.884,0.88,0.8668,0.877,0.8942,1.4866,1.4128,1.4122,1.402,1.3764,1.4178,1.4056,1.4374,1.4478
4/24/26,CWS,WSH,0.63,0.5242,0.5772,0.542,0.5466,0.5794,0.575,0.5734,0.566,1.1342,0.9328,1.0568,0.9846,1.0248,1.015,1.0166,1.0004,1.0294,1.6802,1.5746,1.6364,1.5776,1.5954,1.6164,1.6102,1.6504,1.6268,0.489,0.4134,0.4594,0.4332,0.4454,0.4468,0.4432,0.422,0.4446,1.0098,0.832,0.9396,0.8676,0.908,0.889,0.8986,0.8974,0.9054,1.4278,1.3828,1.4248,1.4046,1.399,1.3926,1.4002,1.3604,1.3756
